"date","Month_Year","Year","BNF_Section","BNF_Section_Code","items","actual_cost","BNF_Chapter","BNF_Chapter_Code","Area"
2018-08-01,"August-2018",2018,"Preparations For Eczema And Psoriasis","1305",1447,57067.5,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Preparations For Warts And Calluses","1307",180,1172.2,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Pressure Plates/Shields","2375",5,114.18,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Pulsed Electromagnetic Stimulator","2149",1,12.97,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Selective Preparations","1902",667,7649.09,"Other Drugs and Preparations","19","West Sussex"
2018-08-01,"August-2018",2018,"Sex Hormones","0604",11191,126792.94,"Endocrine System","06","West Sussex"
2018-08-01,"August-2018",2018,"Sex Hormones & Antag In Malig Disease","0803",4931,214575.56,"Malignant Disease and Immunosuppression","08","West Sussex"
2018-08-01,"August-2018",2018,"Shampoo & Other Preparations for Scalp & Hair Conditions","1309",1366,8075.97,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Silk Garments","2020",15,436.65,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Single Substances","1904",4,23.12,"Other Drugs and Preparations","19","West Sussex"
2018-08-01,"August-2018",2018,"Skin Adhesive, Sterile","2015",3,24.15,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Skin Cleansers,Antiseptics & Desloughing","1311",307,2617.64,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Skin Closure Strips, Sterile","2014",67,120.36,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Skin Fillers And Protectives","2380",4999,60968.1,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Skin Protectors","2385",205,15223.72,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Soft-Tissue Disorders & Topical Pain Rel","1003",6743,34018.24,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-08-01,"August-2018",2018,"Stockinette","2009",1230,11371.98,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Stoma Caps/Dressings","2390",22,1167.34,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Sunscreens And Camouflagers","1308",777,24783.16,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Surgical Adhesive Tape","2010",668,2156.54,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Surgical Sutures","2011",119,249.22,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Suspensory Systems","2270",3,90.11,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Swabs","2012",399,1763.76,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Sympathomimetics","0207",82,4819.08,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Systemic Nasal Decongestants","0310",23,59.69,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Thyroid And Antithyroid Drugs","0602",43727,173675.84,"Endocrine System","06","West Sussex"
2018-08-01,"August-2018",2018,"Top Local Anaesthetics & Antipruritics","1303",357,3311.2,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Topical Circulatory Preparations","1314",188,884.3,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Topical Corticosteroids","1304",12695,56695.48,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Tracheostomy & Laryngectomy Appliances","2005",196,12867.79,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Treatment Of Glaucoma","1106",14283,181172.29,"Eye","11","West Sussex"
2018-08-01,"August-2018",2018,"Treatment Of Vaginal & Vulval Conditions","0702",4039,54477.33,"Obstetrics, Gynae and Urinary Tract Disorders","07","West Sussex"
2018-08-01,"August-2018",2018,"Trusses","2106",7,244.19,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Tubing & Accessories","2392",7,292.07,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Tubing And Accessories","2280",425,5541.49,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Two Piece Ostomy Systems","2394",364,30678.88,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Urinal Systems","2290",22,735.2,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Urostomy Bags","2396",212,34665.88,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Vaccines And Antisera","1404",2399,35990.42,"Immunological Products and Vaccines","14","West Sussex"
2018-08-01,"August-2018",2018,"Vacuum Pumps for Erectile Dysfunction","2118",13,1289.27,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Vaginal Dilators","2125",6,109.62,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Vaginal Moisturisers","2123",328,2682.87,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Vaginal PH Correction Products","2134",5,39.07,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Venous Ulcer Compression System","2120",170,4905.71,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Vitamins","0906",36088,190141,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Waters","1914",7,64.07,"Other Drugs and Preparations","19","West Sussex"
2018-08-01,"August-2018",2018,"Wound Management & Other Dressings","2003",9411,189530.2,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Wound Management Products","1313",15,467.46,"Skin","13","West Sussex"
2018-09-01,"September-2018",2018,"Absorbent Cottons","2001",2,8.83,"Dressings","20","West Sussex"
2018-09-01,"September-2018",2018,"Acids","1906",4,49.85,"Other Drugs and Preparations","19","West Sussex"
2018-09-01,"September-2018",2018,"Acne and Rosacea","1306",2005,29567.33,"Skin","13","West Sussex"
2018-09-01,"September-2018",2018,"Acute Diarrhoea","0104",2112,8640.33,"Gastro-Intestinal System","01","West Sussex"
2018-09-01,"September-2018",2018,"Adhesive Discs/Rings/Pads/Plasters","2305",320,12458.89,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Adhesive Dressing Remover Ster Silicone","2136",15,404.23,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Adhesive Removers (Sprays/Liquids/Wipes)","2315",1239,26954.57,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Anaemias + Other Blood Disorders","0901",21965,46586.25,"Nutrition and Blood","09","West Sussex"
2018-09-01,"September-2018",2018,"Anal Irrigation System","2128",154,25114.77,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Anal Plugs","2202",5,235.57,"Incontinence Appliances","22","West Sussex"
2018-09-01,"September-2018",2018,"Analgesics","0407",63400,520027.71,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Anthelmintics","0505",131,188.76,"Infections","05","West Sussex"
2018-09-01,"September-2018",2018,"Anti-Arrhythmic Drugs","0203",1370,14475.36,"Cardiovascular System","02","West Sussex"
2018-09-01,"September-2018",2018,"Anti-Infective Eye Preparations","1103",1609,8494.64,"Eye","11","West Sussex"
2018-09-01,"September-2018",2018,"Anti-Infective Skin Preparations","1310",4147,15953.39,"Skin","13","West Sussex"
2018-09-01,"September-2018",2018,"Antibacterial Drugs","0501",34484,155654.25,"Infections","05","West Sussex"
2018-09-01,"September-2018",2018,"Anticoagulants And Protamine","0208",26125,767242.47,"Cardiovascular System","02","West Sussex"
2018-09-01,"September-2018",2018,"Antidepressant Drugs","0403",77956,241865.61,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Antiepileptic Drugs","0408",29377,387048.78,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",436,5853.64,"Cardiovascular System","02","West Sussex"
2018-09-01,"September-2018",2018,"Antifungal Drugs","0502",1921,12156.27,"Infections","05","West Sussex"
2018-09-01,"September-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",14354,79451.32,"Respiratory System","03","West Sussex"
2018-09-01,"September-2018",2018,"Antiperspirants","1312",40,169,"Skin","13","West Sussex"
2018-09-01,"September-2018",2018,"Antiplatelet Drugs","0209",36735,72302.03,"Cardiovascular System","02","West Sussex"
2018-09-01,"September-2018",2018,"Antiprotozoal Drugs","0504",3816,8415.25,"Infections","05","West Sussex"
2018-09-01,"September-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",76651,142665.16,"Gastro-Intestinal System","01","West Sussex"
2018-09-01,"September-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",4321,67751.17,"Gastro-Intestinal System","01","West Sussex"
2018-09-01,"September-2018",2018,"Antiviral Drugs","0503",1486,11191.51,"Infections","05","West Sussex"
2018-09-01,"September-2018",2018,"Arm Sling/Bandages","2002",1323,30585.89,"Dressings","20","West Sussex"
2018-09-01,"September-2018",2018,"Aromatic Inhalations","0308",1,1.3,"Respiratory System","03","West Sussex"
2018-09-01,"September-2018",2018,"Bag Closures","2320",4,31.86,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Bag Covers","2325",13,496.23,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Base/Dil/Susp Agents/Stabilisers","1907",689,20119.06,"Other Drugs and Preparations","19","West Sussex"
2018-09-01,"September-2018",2018,"Belts","2330",75,3040.16,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Beta-Adrenoceptor Blocking Drugs","0204",45340,91328.66,"Cardiovascular System","02","West Sussex"
2018-09-01,"September-2018",2018,"Bronchodilators","0301",30782,343144.66,"Respiratory System","03","West Sussex"
2018-09-01,"September-2018",2018,"Catheter Maintenance Products","2113",159,6844.41,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Catheter Valves","2205",204,4126.74,"Incontinence Appliances","22","West Sussex"
2018-09-01,"September-2018",2018,"Catheters","2102",1791,209312.12,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Cellulose Wadding BP 1988","2018",1,4.09,"Dressings","20","West Sussex"
2018-09-01,"September-2018",2018,"Chiropody Appliances","2103",4,29.81,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Chronic Bowel Disorders","0105",3136,156541.81,"Gastro-Intestinal System","01","West Sussex"
2018-09-01,"September-2018",2018,"CNS Stimulants and drugs used for ADHD","0404",1734,67797.45,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Colostomy Bags","2335",631,126369.38,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Compound Vitamins/Mineral Formulations","0910",380,2347.32,"Nutrition and Blood","09","West Sussex"
2018-09-01,"September-2018",2018,"Contraceptive Devices","2104",60,632.42,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Contraceptives","0703",10401,111683.63,"Obstetrics, Gynae and Urinary Tract Disorders","07","West Sussex"
2018-09-01,"September-2018",2018,"Cordials/Soft Drinks","1913",5,267.27,"Other Drugs and Preparations","19","West Sussex"
2018-09-01,"September-2018",2018,"Corticosteroids (Endocrine)","0603",11029,76609.14,"Endocrine System","06","West Sussex"
2018-09-01,"September-2018",2018,"Corticosteroids (Respiratory)","0302",22486,741939.81,"Respiratory System","03","West Sussex"
2018-09-01,"September-2018",2018,"Corticosteroids & Other Anti-Inflammatory Preparations.","1104",2185,18609.66,"Eye","11","West Sussex"
2018-09-01,"September-2018",2018,"Cough Preparations","0309",191,360.42,"Respiratory System","03","West Sussex"
2018-09-01,"September-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",2900,6468,"Respiratory System","03","West Sussex"
2018-09-01,"September-2018",2018,"Cytotoxic Drugs","0801",116,6708.73,"Malignant Disease and Immunosuppression","08","West Sussex"
2018-09-01,"September-2018",2018,"Dementia","0411",6225,45421.31,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Deodorants","2345",167,2173.91,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Detection Sensor Interstitial Fluid/Gluc","2148",221,14745.68,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Dev For Fungal Nail Infections","2147",1,17.4,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Discharge Solidifying Agents","2346",47,2737.15,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Diuretics","0202",36531,58716.26,"Cardiovascular System","02","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Acting On The Ear","1201",2392,10785.5,"Ear, Nose and Oropharynx","12","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Acting On The Nose","1202",8943,54502.78,"Ear, Nose and Oropharynx","12","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Acting On The Oropharynx","1203",791,5616.83,"Ear, Nose and Oropharynx","12","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Affecting Bone Metabolism","0606",8908,54584.29,"Endocrine System","06","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Affecting Intestinal Secretions","0109",971,56313.73,"Gastro-Intestinal System","01","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Affecting The Immune Response","0802",1430,29640.68,"Malignant Disease and Immunosuppression","08","West Sussex"
2018-09-01,"September-2018",2018,"Drugs For Genito-Urinary Disorders","0704",24112,300869.99,"Obstetrics, Gynae and Urinary Tract Disorders","07","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Used In Diabetes","0601",55769,1288164.83,"Endocrine System","06","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Used In Nausea And Vertigo","0406",6892,49715.51,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Used In Neuromuscular Disorders","1002",1497,11797.29,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Used In Parkinsonism & Related Disorders","0409",5859,135378.61,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Used In Psychoses & Related Disorders","0402",11919,146669.16,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Used In Rheumatic Diseases & Gout","1001",25208,106998.82,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-09-01,"September-2018",2018,"Drugs Used In Substance Dependence","0410",1460,43525.11,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Dry Mouth Products","2121",494,4206.46,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",4409,30267.26,"Gastro-Intestinal System","01","West Sussex"
2018-09-01,"September-2018",2018,"Elastic Hosiery","2107",854,14570.1,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Emollient & Barrier Preparations","1302",11016,71526.88,"Skin","13","West Sussex"
2018-09-01,"September-2018",2018,"Emollients","2122",9030,41449.19,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Eye Products","2130",4914,38703.19,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Faecal Collectors","2215",3,93.97,"Incontinence Appliances","22","West Sussex"
2018-09-01,"September-2018",2018,"Filters/Bridges","2350",6,192.85,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Fluids And Electrolytes","0902",981,9446.21,"Nutrition and Blood","09","West Sussex"
2018-09-01,"September-2018",2018,"Foods","0909",157,8858.17,"Nutrition and Blood","09","West Sussex"
2018-09-01,"September-2018",2018,"Gauzes & Gauze Tissue","2004",142,4035.02,"Dressings","20","West Sussex"
2018-09-01,"September-2018",2018,"General Anaesthesia","1501",362,2751.48,"Anaesthesia","15","West Sussex"
2018-09-01,"September-2018",2018,"Health Supplements","0911",60,2172.06,"Nutrition and Blood","09","West Sussex"
2018-09-01,"September-2018",2018,"Hernia Support Garments","2146",2,67.76,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Hypertension and Heart Failure","0205",79979,217080.09,"Cardiovascular System","02","West Sussex"
2018-09-01,"September-2018",2018,"Hypnotics And Anxiolytics","0401",17243,80349.17,"Central Nervous System","04","West Sussex"
2018-09-01,"September-2018",2018,"Hypothalamic & Pituitary Hormones & Anti-oestrogens","0605",464,53470.64,"Endocrine System","06","West Sussex"
2018-09-01,"September-2018",2018,"Ileostomy Bags","2360",756,108346.65,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Incontinence Sheath Fixing Strips & Adh","2240",11,119.41,"Incontinence Appliances","22","West Sussex"
2018-09-01,"September-2018",2018,"Incontinence Sheaths","2230",248,16109.28,"Incontinence Appliances","22","West Sussex"
2018-09-01,"September-2018",2018,"Indwelling Pleural Cath Drain System","2133",12,1868.49,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Inhalation Solutions","2132",50,1414.5,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Insert For Female Stress Incont","2285",3,158.36,"Incontinence Appliances","22","West Sussex"
2018-09-01,"September-2018",2018,"Irrigation Solutions","2116",1299,7159.76,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Irrigation Washout Appliances","2370",45,1670.58,"Stoma Appliances","23","West Sussex"
2018-09-01,"September-2018",2018,"Jaw Rehabilitation Device","2142",1,39.31,"Appliances","21","West Sussex"
2018-09-01,"September-2018",2018,"Laxatives","0106",22387,109520.12,"Gastro-Intestinal System","01","West Sussex"
2018-09-01,"September-2018",2018,"Leg Bags","2250",878,29380.43,"Incontinence Appliances","22","West Sussex"
